grouping_key,clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Flamengo,262,Diego Ribas da Cunha,diego,Diego,38909,22,4,6,1,5.42,-1.13,2.32,13,0,17,0,3,0,0,0,0,0,31,44,2,0,2,4,1,0,0
Flamengo,262,Everton Augusto de Barros Ribeiro,everton-ribeiro,Everton Ribeiro,51772,22,4,6,5.7,9.13,0.92,4.55,17,0,18,0,3,0,0,0,0,0,35,137,2,1,7,11,5,1,0
Flamengo,262,Gabriel Barbosa Almeida,gabriel,Gabriel,83257,22,5,6,0,11.88,0,5.75,11,0,3,0,2,0,0,0,0,0,11,57,0,1,11,16,5,8,0
Flamengo,262,Leonardo Pereira,leo-pereira,Léo Pereira,83528,22,3,6,1.9,5.1,0.15,2.26,12,0,15,0,1,0,1,0,0,0,9,56,0,0,2,3,1,0,0
Flamengo,262,Giorgian Daniel de Arrascaeta Benedetti,arrascaeta,Arrascaeta,87863,22,4,6,15.8,19.17,2.57,6.78,11,0,11,0,0,0,0,0,0,0,13,111,3,1,8,9,4,0,0
Flamengo,262,Gerson Santos da Silva,gerson,Gerson,89256,22,4,6,3.7,9.59,-0.49,2.98,17,0,36,0,5,0,0,0,0,0,65,73,1,0,6,9,0,2,0
Flamengo,262,Diego Alves Carreira,diego-alves,Diego Alves,38509,22,1,6,-2.9,7.92,-2.8,1.37,6,0,0,0,0,1,1,6,0,7,2,28,0,0,0,0,0,0,0
Flamengo,262,Pedro Rocha Neves,pedro-rocha,Pedro Rocha,90302,22,5,6,0,3.3,-0.52,1,4,0,2,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0
Flamengo,262,Filipe Luís Kasmirski,filipe-luis,Filipe Luís,38750,22,2,6,0,6.55,0,3.55,15,0,20,1,3,0,3,0,0,0,17,129,1,1,2,1,1,1,0
Flamengo,262,Thiago Maia Alencar,thiago-maia,Thiago Maia,89637,22,4,5,0,6.99,0,2.72,12,0,26,0,4,0,0,0,0,0,7,66,2,1,2,3,0,0,0
Flamengo,262,Bruno Henrique Pinto,bruno-henrique,Bruno Henrique,90285,22,5,6,17.1,14.49,1.74,4.88,15,0,26,0,7,0,0,0,0,0,38,86,3,3,8,9,5,4,1
Flamengo,262,Mauricio Aníbal Isla Isla,isla,Isla,69345,22,2,6,5.3,8.96,0.63,3.03,13,0,14,0,3,0,2,0,0,0,6,106,5,0,0,0,0,6,0
Flamengo,262,Gabriel Rodrigues Noga,gabriel-noga,Gabriel Noga,107107,22,3,6,0,0.78,0,-0.35,2,0,1,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0
Flamengo,262,José Ítalo Monteiro Fidelis dos Santos,italo,Ítalo,107108,22,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,João Victor Gomes da Silva,gomes,Gomes,107109,22,4,6,0,1.94,0,5.2,1,0,4,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0
