grouping_key,clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Flamengo,262,Ramon Ramos Lima,ramon,Ramon,101597,19,2,6,0,1.25,0,-0.1,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Flamengo,262,Guilherme da Silva Gonçalves,guilherme-bala,Guilherme Bala,105318,19,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Natan Bernardo de Souza,natan,Natan,107110,19,3,7,1.3,4.27,-0.23,4.36,5,0,3,0,2,0,1,0,0,0,2,19,1,0,1,0,1,0,0
Flamengo,262,Otávio Ataide da Silva,otavio,Otávio,110189,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Gabriel Rodrigues Noga,gabriel-noga,Gabriel Noga,107107,19,3,6,0,0.78,0,-0.35,2,0,1,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0
Flamengo,262,Yuri de Oliveira,yuri-de-oliveira,Yuri de Oliveira,110190,19,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,José Ítalo Monteiro Fidelis dos Santos,italo,Ítalo,107108,19,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Richard Rios Montoya,richard-rios,Richard Rios,107111,19,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Domènec Torrent Font,domenec-torrent,Domènec Torrent,109505,19,6,7,1.55,9.27,-0.35,3.93,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Lázaro Vinicius Marques,lazaro,Lázaro,110193,19,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Vinicius Milani Bueno,milani,Milani,110188,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Dhouglas Francisco de Souza Rodrigues,dhouglas,Dhouglas,110207,19,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Cícero Santos,cicero,Cícero,37688,19,4,6,0,4.72,0,0.67,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
Botafogo,263,José Welison da Silva,jose-welison,José Welison,86859,19,4,2,0.8,3.31,-0.69,0.8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Botafogo,263,Diego Cavalieri,diego-cavalieri,Diego Cavalieri,38431,19,1,6,-0.3,5.41,-1.35,1.52,9,0,1,0,1,0,1,9,1,13,0,58,0,0,0,0,0,0,0
Botafogo,263,Salomon Armand Magloire Kalou,kalou,Kalou,69524,19,5,7,0,7.05,0,1.77,10,0,13,0,0,0,0,0,0,0,9,45,1,0,1,5,1,0,0
Botafogo,263,Bruno dos Santos Nazário,bruno-nazario,Bruno Nazário,81776,19,4,7,4.3,7.41,0.62,2.86,12,0,18,0,1,0,0,0,0,0,15,94,2,0,8,7,1,0,0
Botafogo,263,Saulo Ferreira Silva Nascimento,saulo,Saulo,89492,19,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Federico Barrandeguy Martino,barrandeguy,Barrandeguy,91736,19,2,6,0,3.88,0,2.1,7,0,3,0,2,0,2,0,0,0,5,43,0,0,0,0,0,0,0
Botafogo,263,Márcio Almeida de Oliveira,marcinho,Marcinho,93797,19,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Guilherme Oliveira Santos,guilherme-santos,Guilherme Santos,50346,19,2,6,0,6.67,0,2.15,11,0,16,0,3,0,3,0,0,0,10,58,1,0,0,5,0,1,0
Botafogo,263,Luiz Otávio Alves Marcolino,luiz-otavio,Luiz Otávio,94269,19,4,6,0,2.09,0,0.6,12,0,5,0,0,0,0,0,0,0,3,11,0,0,3,1,0,0,0
Botafogo,263,Pedro Raul Garay da Silva,pedro-raul,Pedro Raul,98225,19,5,6,0,5.85,-0.43,2.53,12,0,19,0,1,0,0,0,0,0,16,63,1,0,6,10,2,2,0
Botafogo,263,Marcelo da Conceição Benevenuto Malaquias,marcelo-benevenuto,Marcelo Benevenuto,95638,19,3,7,-2.2,6.14,-1.13,2.42,15,0,12,0,4,0,4,0,0,0,10,47,0,0,1,6,0,0,0
Botafogo,263,Victor Hugo Soares dos Santos,kanu,Kanu,98484,19,3,7,4.6,6.26,-0.25,3.3,17,0,11,0,1,0,4,0,0,0,18,50,1,0,2,4,0,0,0
Botafogo,263,Diego Terra Loureiro,diego-loureiro,Diego Loureiro,99430,19,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Fernando Peixoto Costanza,fernando,Fernando,99550,19,2,6,0,3.2,0,3.15,2,0,1,0,1,0,1,0,0,0,1,7,0,0,0,0,0,0,0
Botafogo,263,Rhuan Silveira Castro,rhuan,Rhuan,102958,19,5,6,0,3.44,0,2.36,14,0,3,0,0,0,0,0,0,0,21,31,1,1,5,9,0,2,0
Botafogo,263,Lucas Barros da Cunha,lucas-barros,Lucas Barros,104650,19,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Matheus Barcelos da Silva,matheus-babi,Matheus Babi,94444,19,5,7,9.3,9.49,1.52,4.43,16,0,40,0,4,0,0,0,0,0,41,72,1,2,7,9,5,6,0
Botafogo,263,Lucas da Silva Ribeiro Campos,lucas-campos,Lucas Campos,99903,19,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Alexander Lecaros Aragón,lecaros,Lecaros,102276,19,5,5,0.3,2.33,0.04,0.05,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Botafogo,263,Warley Leandro da Silva,warley,Warley,104646,19,5,6,1.6,2.43,0.04,0,4,0,4,0,1,0,0,0,0,0,3,5,0,0,1,1,0,0,0
Botafogo,263,Caio Alexandre Souza e Silva,caio-alexandre,Caio Alexandre,106323,19,4,7,6.2,7.21,1.07,3.4,16,0,19,0,5,0,0,0,0,0,26,74,0,0,4,8,4,2,0
Botafogo,263,Flávio Tenius,flavio-tenius,Flávio Tenius,73451,19,6,7,2.86,8.51,-0.55,2.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Kelvin Mateus de Oliveira,kelvin,Kelvin,71549,19,5,2,1.1,2.99,0.01,0.35,2,0,2,0,0,0,0,0,0,0,3,10,0,0,1,0,0,0,0
Botafogo,263,Davi Machado dos Santos Araújo,davi-araujo,Davi Araújo,109626,19,5,2,0,1.08,0,0.9,5,0,6,0,1,0,0,0,0,0,9,12,0,0,1,0,0,0,0
Botafogo,263,Hugo Gonçalves Ferreira Neto,hugo,Hugo,109668,19,2,6,0,2.01,0,4.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Botafogo,263,Carlos Enrique Rentería Olaya,renteria,Rentería,95356,19,4,2,0,5.31,0,0.96,8,0,8,0,1,0,0,0,0,0,4,15,0,0,2,1,0,0,0
Botafogo,263,Victor Luis Chuab Zamblauskas,victor-luis,Victor Luis,86410,19,2,7,-2.5,9.38,-1.51,5.15,12,0,9,0,0,0,3,0,0,0,12,106,0,0,3,3,2,0,1
Botafogo,263,Rafael Navarro Leal,rafael-navarro,Rafael Navarro,105770,19,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Kevin Peterson dos Santos Silva,kevin,Kevin ,91888,19,2,7,5.4,3.74,0.73,1.51,13,0,14,1,2,0,2,0,0,0,11,173,1,0,3,1,0,0,0
Botafogo,263,César Coelho Campos Júnior,cesinha,Cesinha,107746,19,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Rafael Forster,rafael-forster,Rafael Forster,82764,19,3,6,0,3.83,0,1.04,14,0,13,0,2,1,3,0,0,0,11,65,0,0,1,5,0,0,0
Botafogo,263,Iván Darío Angulo Cortés,ivan-angulo,Iván Angulo,105841,19,5,3,-5.6,2.09,-1.91,-5.6,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Botafogo,263,Matheus Nascimento de Paula,matheus-nascimento,Matheus Nascimento,109114,19,5,6,0,0.77,0,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Keisuke Honda,honda,Honda,69940,19,4,6,8.5,6.89,1.19,3.29,12,0,14,0,1,0,0,0,0,0,5,60,0,0,3,8,2,0,0
Botafogo,263,Roberto Junior Fernández Torres,gatito-fernandez,Gatito Fernández,74061,19,1,5,0,14.9,0,5.6,8,0,0,0,1,0,3,13,0,7,0,62,0,0,0,0,0,0,0
Botafogo,263,David Sousa Albino,david-sousa,David Sousa,107509,19,3,6,0,1.1,0,0.38,5,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Botafogo,263,Sebastião Ênio Santos de Almeida,enio,Ênio,107516,19,4,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Gustavo Cascardo de Assis,cascardo,Cascardo,90587,19,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Eber Henrique Ferreira de Bessa,eber-bessa,Éber Bessa,73624,19,4,6,0,2.62,0,0.9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Botafogo,263,Helerson Mateus do Nascimento,helerson,Helerson,101073,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Andrew da Silva Ventura,andrew,Andrew,103183,19,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Wesley Júnior da Silva Araújo,wesley,Wesley ,107517,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Maxuel De Cassio Da Silva,maxuel,Maxuel,110236,19,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Wendel Lessa de Macedo Gonçalves,wendel,Wendel,107519,19,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,João Victor Vaz Lopes Pinto,vitinho,Vitinho,110235,19,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Romildo Del Piage de Souza,romildo,Romildo,107972,19,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Elivelton Guedes Alves da Silva,elivelton,Elivelton ,107515,19,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Jonathan Renato Barbosa,jonathan-cafu,Jonathan Cafu,78580,19,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Carlos Gilberto do Nascimento Silva,gil,Gil,68923,19,3,7,3.1,6.1,-0.84,3.12,14,0,10,1,2,0,4,0,0,0,7,62,1,1,1,2,1,1,0
Corinthians,264,Luan Guilherme de Jesus Vieira,luan,Luan,86759,19,4,6,0.8,7.01,-0.44,2.52,9,0,7,0,1,0,0,0,0,0,7,53,1,1,3,3,1,0,0
Corinthians,264,Jemerson de Jesus Nascimento,jemerson,Jemerson,84263,19,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Cássio Roberto Ramos,cassio,Cássio,42234,19,1,7,3.4,7.52,2.06,0.07,14,0,1,0,1,1,3,11,0,22,0,75,0,0,0,0,0,0,0
Corinthians,264,Juan Ramón Cazares Sevillano,cazares,Cazares,81682,19,4,5,2.1,9.34,-0.21,1.17,6,0,2,0,1,0,0,0,0,0,3,17,1,1,1,0,0,0,0
Corinthians,264,Rómulo Otero Vásquez,otero,Otero,83004,19,4,7,3.2,11.3,0.57,3.8,8,0,9,0,4,0,0,0,0,0,24,60,1,2,9,7,0,1,0
Corinthians,264,Vagner Carmo Mancini,vagner-mancini,Vagner Mancini,39850,19,6,7,4.54,7.54,0.54,3.53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,João Alves de Assis Silva,jo,Jô,38138,19,5,6,0,10.67,0,2.51,13,0,9,0,0,0,0,0,0,0,13,49,1,1,5,5,3,5,1
Corinthians,264,Guilherme de Aguiar Camacho,camacho,Camacho,68770,19,4,6,-0.5,2.62,-0.54,0.44,9,0,15,0,2,0,0,0,0,0,2,17,0,1,1,0,0,0,0
Corinthians,264,Walter Leandro Capeloza Artune,walter,Walter,51413,19,1,6,0,8.21,0,17.9,1,0,0,0,2,0,1,4,0,0,0,11,0,0,0,0,0,0,0
Corinthians,264,Mauro Boselli,boselli,Boselli,69161,19,5,6,0,5.25,0,0.13,7,0,1,0,0,0,0,0,0,0,1,7,0,0,0,2,0,0,0
Corinthians,264,Danilo Fernando Avelar,danilo-avelar,Danilo Avelar,72142,19,3,5,0,6.45,0,2.83,10,0,15,0,1,1,2,0,0,0,4,39,0,0,6,2,2,0,0
Corinthians,264,Gabriel Girotto Franco,gabriel,Gabriel,78605,19,4,6,0.9,4.22,-0.13,1.64,12,0,17,0,4,0,0,0,0,0,12,46,1,0,1,2,0,0,0
Corinthians,264,Ramiro Moschen Benetti,ramiro,Ramiro,78715,19,4,7,1.4,6.11,0.33,2.21,12,0,22,0,4,0,0,0,0,0,9,69,0,1,2,5,1,1,0
Corinthians,264,Michel Macedo Rocha Machado,michel,Michel,80664,19,2,6,0,4.76,0,2.7,4,0,1,0,0,0,1,0,0,0,6,20,0,0,1,2,0,1,0
Corinthians,264,Víctor Danilo Cantillo Jiménez,cantillo,Cantillo,85315,19,4,2,0,5.7,0,1.49,10,0,11,0,1,0,0,0,0,0,10,32,1,0,2,4,0,0,0
Corinthians,264,Sidcley Ferreira Pereira,sidcley,Sidcley,86764,19,2,6,0,6.17,0,2.03,8,0,4,0,0,0,1,0,0,0,9,47,0,0,1,1,0,1,0
Corinthians,264,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,19,4,7,0,5.32,0,2.19,9,0,1,0,2,0,0,0,0,0,16,18,0,0,3,3,1,0,0
Corinthians,264,Everaldo Silva do Nascimento,everaldo,Everaldo ,91151,19,5,6,0,4.77,0,5.07,3,0,3,0,0,0,0,0,0,0,4,9,0,0,2,4,1,0,0
Corinthians,264,Leonardo Rodrigues dos Santos,leo-santos,Léo Santos,95820,19,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Éderson José dos Santos Lourenço da Silva,ederson,Éderson,103099,19,4,2,1.7,5.53,-0.48,2.64,11,0,12,0,0,0,0,0,0,0,14,29,0,0,3,3,0,0,0
Corinthians,264,Bruno Méndez Cittadini,bruno-mendez,Bruno Méndez,103700,19,3,6,0,1.88,0,-1.15,4,0,3,0,1,1,1,0,0,0,1,26,0,0,0,0,0,0,0
Corinthians,264,Matheus Alvarenga de Oliveira,davo,Davó,105533,19,5,7,9.2,3.34,1.34,9.2,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0
Corinthians,264,Lucas Piton Crivellaro,lucas-piton,Lucas Piton,105584,19,2,6,0,4.35,0,3.06,10,0,11,0,1,0,2,0,0,0,7,82,2,0,2,3,0,0,0
Corinthians,264,Guilherme Vicentini Castellani,guilherme,Guilherme,108539,19,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Gustavo Mantuan,gustavo-mantuan,Gustavo Mantuan,110270,19,4,5,0,2.9,0,1.7,3,0,4,0,0,0,0,0,0,0,4,9,0,0,1,1,0,0,0
Corinthians,264,Renê dos Santos Júnior,rene-junior,Renê Júnior,73281,19,4,6,0,1.6,0,-0.7,3,0,5,0,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0
Corinthians,264,Gustavo Henric da Silva,gustavo-mosquito,Gustavo Mosquito,97450,19,5,6,0,2.83,0,1.67,11,0,7,0,0,0,0,0,0,0,9,32,0,0,2,4,1,0,0
Corinthians,264,Raul Gustavo Pereira Bicalho,raul-gustavo,Raul Gustavo,109389,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Ronald Eugenio de Carvalho,ronald,Ronald,109860,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Cauê Vinicius dos Santos,caue,Cauê,104664,19,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Igor Marques Paciência Cardoso,igor-formiga,Igor Formiga,106708,19,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,João Vitor Xavier de Almeida,xavier,Xavier,102067,19,4,7,2.2,1.64,0.65,4.13,3,0,6,0,1,0,0,0,0,0,1,11,1,0,1,1,0,0,0
Corinthians,264,Roni Medeiros de Moura,roni,Roni,105585,19,4,6,0,1.45,0,-0.65,2,0,2,0,1,0,0,0,0,0,1,6,0,0,0,1,0,0,0
Corinthians,264,Ruan de Oliveira Ferreira,ruan,Ruan,104153,19,4,5,0,1.22,0,0.77,4,0,2,0,0,0,0,0,0,0,2,7,0,0,0,1,0,0,0
Corinthians,264,Fagner Conserva Lemos,fagner,Fagner,42500,19,2,7,8.5,11.76,1.21,3.17,12,0,13,0,2,1,3,0,0,0,9,142,0,0,3,2,1,0,0
Corinthians,264,Leonardo Natel Vieira,leo-natel,Léo Natel,98952,19,5,6,2.7,4.71,0.66,2.56,12,0,20,0,1,0,0,0,0,0,10,54,1,0,3,7,2,2,0
Corinthians,264,Ángelo Giovanni Araos Llanos,araos,Araos,102352,19,4,6,0,7.51,0,3.6,7,0,5,0,2,0,0,0,0,0,9,34,2,0,2,4,1,0,0
Corinthians,264,Fábio Santos Romeu,fabio-santos,Fábio Santos,38229,19,2,7,6.5,6.55,0.43,3.82,6,0,3,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0
Corinthians,264,Gabriel Pereira dos Santos,gabriel-pereira,Gabriel Pereira,109588,19,4,6,0,0.83,0,0.2,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
Corinthians,264,Matheus Planelles Donelli,matheus-donelli,Matheus Donelli,107179,19,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Marllon Gonçalves Jerônimo Borges,marllon,Marllon,70666,19,3,7,4.7,5.93,0.54,4.57,3,0,1,0,0,0,2,0,0,0,1,5,0,0,1,0,0,0,0
Corinthians,264,Igor Morais Carvalho,igor,Igor,105887,19,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,Gilberto Oliveira Souza Júnior,gilberto,Gilberto,61188,19,5,7,4.1,8.89,-1.54,4.05,14,0,14,0,2,0,0,0,0,0,17,58,1,1,16,13,3,5,1
Bahia,265,Anderson Vieira Martins,anderson-martins,Anderson Martins,52618,19,3,6,-1.6,4.43,-1.57,-1.6,1,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Bahia,265,Anderson Pedro Nunes da Silva Campos,anderson,Anderson,38001,19,1,6,0,0.76,0,-1.23,4,0,0,0,0,0,0,4,0,9,1,34,0,0,0,0,0,0,0
Bahia,265,Ernando Rodrigues Lopes,ernando,Ernando,49651,19,3,6,0,5.63,0,2.23,12,0,10,0,0,0,2,0,0,0,2,43,1,0,3,2,1,0,0
Bahia,265,Severino do Ramo Clementino da Silva,nino-paraiba,Nino Paraíba,68808,19,2,7,7.8,8.59,1.39,2.32,12,0,10,0,2,0,1,0,0,0,9,92,1,0,1,1,0,1,0
Bahia,265,Elton Júnior Melo Ataíde,elton,Elton,71719,19,4,6,0,3.66,0,1.3,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Bahia,265,Marco Antônio Rosa Furtado Júnior,marco-antonio,Marco Antônio,94975,19,4,6,0.3,3.34,-0.47,2.19,10,0,4,0,1,0,0,0,0,0,14,33,1,0,3,2,1,0,0
Bahia,265,José Élber Pimentel da Silva,elber,Élber,74140,19,5,7,2.8,8.89,0.21,3.13,14,0,6,0,0,0,0,0,0,0,31,77,1,1,7,7,1,6,0
Bahia,265,Gregore de Magalhães da Silva,gregore,Gregore,95464,19,4,7,-0.4,5.71,-0.56,1.13,12,0,38,0,5,1,0,0,0,0,8,58,2,0,2,5,0,0,0
Bahia,265,Rosicley Pereira da Silva,rossi,Rossi,81798,19,5,6,0.5,5.4,-0.3,2,13,0,9,0,3,0,0,0,0,0,17,84,0,0,3,6,2,2,0
Bahia,265,Clayson Henrique da Silva Vieira,clayson,Clayson,83817,19,5,6,0.4,4.94,-0.11,2.17,12,0,11,0,1,0,0,0,0,0,15,65,1,0,5,5,2,3,1
