clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
280,Claudio Luiz Rodrigues Parisi Leonel,claudinho,Claudinho,92630,20,5,7,0,13.79,0,5.32,17,0,17,0,3,0,0,0,0,0,28,163,1,0,10,14,7,4,1
280,Leonardo Rech Ortiz,leo-ortiz,Léo Ortiz,97867,20,3,7,2.8,8.36,-0.09,3.17,20,0,14,1,2,0,3,0,0,0,10,80,0,0,1,5,3,0,0
280,Hélio Júnio Nunes de Castro,helinho,Helinho,102598,20,5,6,0,4.08,0,2.57,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0
280,Júlio César de Souza Santos,julio-cesar,Júlio César,38133,20,1,6,0,4.47,0,0.75,6,0,0,0,0,0,1,4,1,9,0,55,0,0,0,0,0,0,0
280,Ytalo José Oliveira dos Santos,ytalo,Ytalo,53148,20,5,7,-1.4,5.24,-0.51,2.98,13,0,13,0,0,0,0,0,0,0,7,26,3,0,7,5,1,2,0
280,Ligger Moreira Malaquias,ligger,Ligger,61141,20,3,7,2.4,4.25,0.57,2.35,14,0,20,0,0,0,3,0,0,0,7,33,1,0,1,2,0,0,0
280,Leandro Henrique do Nascimento,leandrinho,Leandrinho,91702,20,5,5,0,2.25,0,0.9,6,0,2,0,0,0,0,0,0,0,6,10,0,0,0,3,0,0,0
280,Wesley Pionteck Souza,wesley-pionteck,Wesley Pionteck,93376,20,5,6,0,1.69,0,0.7,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
280,Edimar Curitiba Fraga,edimar,Edimar,62024,20,2,2,0,3.72,0,1.54,17,0,26,0,4,0,3,0,0,0,10,162,0,0,2,13,0,1,0
280,Victor Hugo Santana Carvalho,vitinho,Vitinho,95770,20,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Uillian Correia Granemann,uillian-correia,Uillian Correia,72007,20,4,6,0,2.21,0,-0.67,7,0,8,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0
280,Alex Alves de Lima,alex-alves,Alex Alves,77861,20,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Cleiton Schwengber,cleiton,Cleiton,93882,20,1,7,-2.4,0.79,0,-0.56,14,0,0,0,0,0,2,7,0,18,2,108,0,0,0,0,0,0,0
280,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,Ricardo Ryller,85856,20,4,7,0,3.84,0,1.75,17,0,47,0,8,0,0,0,0,0,21,59,0,0,3,10,1,0,0
280,Bruno Nunes de Barros,bruno-tubarao,Bruno Tubarão,93637,20,4,6,0,3.7,0,2.85,16,0,14,0,2,0,0,0,0,0,8,75,1,2,5,9,1,2,0
280,Andrew Erik Feitosa,morato,Morato,86227,20,5,6,1.6,2.49,0.27,0.28,13,0,9,0,0,1,0,0,0,0,8,51,0,0,3,7,0,2,0
280,Aderlan de Lima Silva,aderlan,Aderlan,88423,20,2,7,2.5,8.79,0.45,2.29,18,0,40,0,2,0,3,0,0,0,16,183,0,0,2,6,0,1,0
280,Thonny Anderson da Silva Carvalho,thonny-anderson,Thonny Anderson,101484,20,4,6,-0.1,3.81,-0.15,-1.58,5,0,3,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,1
