clube_id,nome,slug,apelido,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
356,Paulo Roberto Valoura Júnior,juninho,Juninho,4,7,11.6,6.04,1.7,2.99,20,0,30,0,5,0,0,0,0,0,26,158,3,0,4,17,2,0,0
356,Osvaldo Lourenço Filho,osvaldo,Osvaldo,5,7,3.1,6.38,-0.29,2.68,20,0,8,0,2,0,0,0,0,0,16,88,3,1,6,10,1,2,0
356,Francisco Rodrigo de Sousa Barbosa,diguinho,Diguinho,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Ronald dos Santos Lopes,ronald,Ronald,4,6,0.9,2.78,-0.25,1.84,15,0,15,0,1,0,0,0,0,0,18,23,1,0,2,0,0,0,0
356,Geilson Cerqueira Almeida,geilson,Geilson,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Marcelo Augusto Oliveira Chamusca,marcelo-chamusca,Marcelo Chamusca,6,7,2.23,7.13,-0.46,2.79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Bergson Gustavo Silveira da Silva,bergson,Bergson,5,2,1.1,2.62,-1.07,2.61,10,0,14,0,2,0,0,0,0,0,10,21,0,1,3,2,2,0,0
356,Igor Torres da Silva,igor-torres,Igor Torres,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356, João Paulo Silveira dos Santos,joao-paulo-silveira,João Paulo Silveira,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,João Paulo da Silva Alves,joao-paulo,João Paulo,4,6,-0.1,5.47,-1.53,-0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
356,Wanderson Santos Pereira,wanderson,Wanderson,3,6,0,3.36,0,1.2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
