grouping_key,clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Flamengo,262,Vinicius Milani Bueno,milani,Milani,110188,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Yuri de Oliveira,yuri-de-oliveira,Yuri de Oliveira,110190,23,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Otávio Ataide da Silva,otavio,Otávio,110189,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Dhouglas Francisco de Souza Rodrigues,dhouglas,Dhouglas,110207,23,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Lázaro Vinicius Marques,lazaro,Lázaro,110193,23,5,6,0,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Daniel Cabral de Oliveira,daniel-cabral,Daniel Cabral,110465,23,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Natan Bernardo de Souza,natan,Natan,107110,23,3,2,0,3.75,0,3.55,7,0,5,0,3,0,1,0,0,0,2,25,1,0,1,2,1,0,0
Flamengo,262,Richard Rios Montoya,richard-rios,Richard Rios,107111,23,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Rodrigo Muniz Carvalho,rodrigo-muniz,Rodrigo Muniz,107112,23,5,6,0,1.84,0,1.23,6,0,7,0,1,0,0,0,0,0,7,6,0,0,1,1,1,2,0
Flamengo,262,Filipe Luís Kasmirski,filipe-luis,Filipe Luís,38750,23,2,7,0,6.55,0,3.55,15,0,20,1,3,0,3,0,0,0,17,129,1,1,2,1,1,1,0
Botafogo,263,Cícero Santos,cicero,Cícero,37688,23,4,6,0,4.72,0,0.67,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
Botafogo,263,Kelvin Mateus de Oliveira,kelvin,Kelvin,71549,23,5,5,0,3.33,0,1.07,3,0,3,0,0,0,0,0,0,0,6,15,0,0,1,0,0,0,0
Botafogo,263,Roberto Junior Fernández Torres,gatito-fernandez,Gatito Fernández,74061,23,1,6,0,14.9,0,5.6,8,0,0,0,1,0,3,13,0,7,0,62,0,0,0,0,0,0,0
Botafogo,263,Eduardo de Souza Barroca,eduardo-barroca,Eduardo Barroca,77774,23,6,7,0,4.46,0,1.53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Eber Henrique Ferreira de Bessa,eber-bessa,Éber Bessa,73624,23,4,6,0,2.57,0,0.95,4,0,5,0,0,0,0,0,0,0,6,13,0,0,0,2,0,0,0
Botafogo,263,Guilherme Oliveira Santos,guilherme-santos,Guilherme Santos,50346,23,2,5,0,6.24,0,1.99,12,0,17,0,3,0,3,0,0,0,10,59,1,0,0,6,0,1,0
Botafogo,263,Victor Luis Chuab Zamblauskas,victor-luis,Victor Luis,86410,23,2,7,0,9.65,0,4.64,15,0,14,0,0,0,3,0,0,0,13,121,1,0,5,3,2,0,1
Botafogo,263,Bruno dos Santos Nazário,bruno-nazario,Bruno Nazário,81776,23,4,7,0,6.97,0,2.66,15,0,22,0,2,0,0,0,0,0,21,128,2,1,9,8,1,0,0
Botafogo,263,Rafael Forster,rafael-forster,Rafael Forster,82764,23,3,7,0,3.83,0,1.04,14,0,13,0,2,1,3,0,0,0,11,65,0,0,1,5,0,0,0
Botafogo,263,José Welison da Silva,jose-welison,José Welison,86859,23,4,7,0,3.81,0,2.6,4,0,2,0,0,0,0,0,0,0,4,10,0,0,0,3,0,0,0
Botafogo,263,Saulo Ferreira Silva Nascimento,saulo,Saulo,89492,23,1,6,0,1.04,0,-2.8,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
Botafogo,263,Gustavo Cascardo de Assis,cascardo,Cascardo,90587,23,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Federico Barrandeguy Martino,barrandeguy,Barrandeguy,91736,23,2,6,0,3.88,0,2.1,7,0,3,0,2,0,2,0,0,0,5,43,0,0,0,0,0,0,0
Botafogo,263,Keisuke Honda,honda,Honda,69940,23,4,7,0,5.82,0,3.04,14,0,17,0,1,0,0,0,0,0,6,69,0,0,4,9,2,0,0
Botafogo,263,Salomon Armand Magloire Kalou,kalou,Kalou,69524,23,5,6,0,7.33,0,1.73,13,0,14,0,0,0,0,0,0,0,14,57,1,0,3,5,1,1,0
Botafogo,263,Kevin Peterson dos Santos Silva,kevin,Kevin ,91888,23,2,3,0,2.44,0,1.19,16,0,17,1,2,0,2,0,0,0,15,220,1,0,3,1,0,1,0
Botafogo,263,Márcio Almeida de Oliveira,marcinho,Marcinho,93797,23,2,7,0,4.59,0,-0.6,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
Botafogo,263,Luiz Otávio Alves Marcolino,luiz-otavio,Luiz Otávio,94269,23,4,6,0,1.7,0,0.42,13,0,8,0,0,0,0,0,0,0,3,13,0,0,3,1,0,0,0
Botafogo,263,Matheus Barcelos da Silva,matheus-babi,Matheus Babi,94444,23,5,2,0,8.23,0,4.23,19,0,45,0,5,0,0,0,0,0,49,84,1,2,8,9,6,8,0
Botafogo,263,Carlos Enrique Rentería Olaya,renteria,Rentería,95356,23,4,6,0,5.31,0,0.96,8,0,8,0,1,0,0,0,0,0,4,15,0,0,2,1,0,0,0
Botafogo,263,Marcelo da Conceição Benevenuto Malaquias,marcelo-benevenuto,Marcelo Benevenuto,95638,23,3,7,0,7.67,0,2.41,18,0,14,0,5,0,4,0,0,0,12,56,1,0,1,9,0,1,0
Botafogo,263,Diego Cavalieri,diego-cavalieri,Diego Cavalieri,38431,23,1,7,0,5.01,0,0.79,11,0,1,0,1,0,1,10,1,17,1,73,0,0,0,0,0,0,0
Botafogo,263,Wesley Júnior da Silva Araújo,wesley,Wesley ,107517,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Sebastião Ênio Santos de Almeida,enio,Ênio,107516,23,4,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Elivelton Guedes Alves da Silva,elivelton,Elivelton ,107515,23,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,David Sousa Albino,david-sousa,David Sousa,107509,23,3,6,0,1.1,0,0.38,5,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Botafogo,263,Wendel Lessa de Macedo Gonçalves,wendel,Wendel,107519,23,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,César Coelho Campos Júnior,cesinha,Cesinha,107746,23,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Lucas da Silva Ribeiro Campos,lucas-campos,Lucas Campos,99903,23,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Diego Terra Loureiro,diego-loureiro,Diego Loureiro,99430,23,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Fernando Peixoto Costanza,fernando,Fernando,99550,23,2,6,0,3.2,0,3.15,2,0,1,0,1,0,1,0,0,0,1,7,0,0,0,0,0,0,0
Botafogo,263,Victor Hugo Soares dos Santos,kanu,Kanu,98484,23,3,3,0,5.11,0,2.79,20,0,16,0,2,0,4,0,0,0,20,57,1,0,2,4,0,0,0
Botafogo,263,Pedro Raul Garay da Silva,pedro-raul,Pedro Raul,98225,23,5,2,0,6,0,2.31,14,0,20,0,1,0,0,0,0,0,16,67,1,0,7,12,2,2,0
Botafogo,263,Helerson Mateus do Nascimento,helerson,Helerson,101073,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Alexander Lecaros Aragón,lecaros,Lecaros,102276,23,5,5,0,2.33,0,0.05,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Botafogo,263,Rafael Navarro Leal,rafael-navarro,Rafael Navarro,105770,23,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Rhuan Silveira Castro,rhuan,Rhuan,102958,23,5,7,0,2.97,0,2.2,15,0,4,0,0,0,0,0,0,0,22,32,1,1,5,9,0,2,0
Botafogo,263,Andrew da Silva Ventura,andrew,Andrew,103183,23,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Iván Darío Angulo Cortés,ivan-angulo,Iván Angulo,105841,23,5,6,0,2.09,0,-5.6,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Botafogo,263,Romildo Del Piage de Souza,romildo,Romildo,107972,23,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Matheus Nascimento de Paula,matheus-nascimento,Matheus Nascimento,109114,23,5,6,0,0.77,0,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Hugo Gonçalves Ferreira Neto,hugo,Hugo,109668,23,2,6,0,2.01,0,4.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Botafogo,263,João Victor Vaz Lopes Pinto,vitinho,Vitinho,110235,23,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Maxuel De Cassio Da Silva,maxuel,Maxuel,110236,23,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Davi Machado dos Santos Araújo,davi-araujo,Davi Araújo,109626,23,5,6,0,1.16,0,1.1,7,0,8,0,1,0,0,0,0,0,13,20,0,0,2,1,0,0,0
Botafogo,263,Caio Alexandre Souza e Silva,caio-alexandre,Caio Alexandre,106323,23,4,7,0,6.01,0,2.87,19,0,26,0,5,0,0,0,0,0,29,86,0,0,5,10,4,3,0
Botafogo,263,Lucas Barros da Cunha,lucas-barros,Lucas Barros,104650,23,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Warley Leandro da Silva,warley,Warley,104646,23,5,6,0,3.51,0,1.5,5,0,5,0,1,0,0,0,0,0,3,5,0,0,1,1,1,0,0
Corinthians,264,João Alves de Assis Silva,jo,Jô,38138,23,5,6,0,10.67,0,2.51,13,0,9,0,0,0,0,0,0,0,13,49,1,1,5,5,3,5,1
Corinthians,264,Fábio Santos Romeu,fabio-santos,Fábio Santos,38229,23,2,6,0,6.87,0,4.68,8,0,6,0,0,0,5,0,0,0,2,36,0,0,0,0,1,0,0
Corinthians,264,Danilo Fernando Avelar,danilo-avelar,Danilo Avelar,72142,23,3,5,0,6.45,0,2.83,10,0,15,0,1,1,2,0,0,0,4,39,0,0,6,2,2,0,0
Corinthians,264,Vagner Carmo Mancini,vagner-mancini,Vagner Mancini,39850,23,6,6,0,7.52,0,3.32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Renê dos Santos Júnior,rene-junior,Renê Júnior,73281,23,4,6,0,1.6,0,-0.7,3,0,5,0,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0
Corinthians,264,Cássio Roberto Ramos,cassio,Cássio,42234,23,1,6,0,8.25,0,0.69,17,0,1,0,1,1,4,15,0,25,1,123,0,0,0,0,0,0,0
Corinthians,264,Fagner Conserva Lemos,fagner,Fagner,42500,23,2,6,0,12.51,0,3.48,15,0,20,0,2,1,4,0,0,0,15,172,0,0,4,5,1,2,0
Corinthians,264,Walter Leandro Capeloza Artune,walter,Walter,51413,23,1,6,0,8.21,0,17.9,1,0,0,0,2,0,1,4,0,0,0,11,0,0,0,0,0,0,0
Corinthians,264,Michel Macedo Rocha Machado,michel,Michel,80664,23,2,6,0,4.76,0,2.7,4,0,1,0,0,0,1,0,0,0,6,20,0,0,1,2,0,1,0
Corinthians,264,Víctor Danilo Cantillo Jiménez,cantillo,Cantillo,85315,23,4,6,0,4.78,0,1.09,12,0,14,0,2,0,0,0,0,0,11,40,1,0,2,4,0,0,0
Corinthians,264,Luan Guilherme de Jesus Vieira,luan,Luan,86759,23,4,6,0,7.38,0,2.33,12,0,10,0,1,0,0,0,0,0,12,84,1,1,3,6,1,0,0
Corinthians,264,Guilherme de Aguiar Camacho,camacho,Camacho,68770,23,4,6,0,2.62,0,0.44,11,0,15,0,2,0,0,0,0,0,2,19,0,1,1,0,0,0,0
Corinthians,264,Jonathan Renato Barbosa,jonathan-cafu,Jonathan Cafu,78580,23,5,6,0,4.67,0,1.85,2,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
Corinthians,264,Gabriel Girotto Franco,gabriel,Gabriel,78605,23,4,6,0,5.5,0,2.1,15,0,22,0,5,0,0,0,0,0,14,62,1,0,1,2,0,0,0
Corinthians,264,Ramiro Moschen Benetti,ramiro,Ramiro,78715,23,4,6,0,6.65,0,2.36,14,0,27,0,5,0,0,0,0,0,12,86,1,1,3,5,1,1,0
Corinthians,264,Carlos Gilberto do Nascimento Silva,gil,Gil,68923,23,3,6,0,6.85,0,2.99,17,0,14,1,2,0,5,0,0,0,9,71,1,1,1,2,1,1,0
Corinthians,264,Juan Ramón Cazares Sevillano,cazares,Cazares,81682,23,4,6,0,9.34,0,1.17,6,0,2,0,1,0,0,0,0,0,3,17,1,1,1,0,0,0,0
Corinthians,264,Rómulo Otero Vásquez,otero,Otero,83004,23,4,6,0,9.75,0,2.65,10,0,15,0,5,1,0,0,0,0,30,65,1,2,9,9,0,1,0
Corinthians,264,Everaldo Silva do Nascimento,everaldo,Everaldo ,91151,23,5,6,0,4.2,0,3.08,5,0,5,0,0,0,0,0,0,0,4,15,0,0,2,5,1,0,0
Corinthians,264,Mauro Boselli,boselli,Boselli,69161,23,5,6,0,5.25,0,0.13,7,0,1,0,0,0,0,0,0,0,1,7,0,0,0,2,0,0,0
Corinthians,264,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,23,4,6,0,5.32,0,2.19,9,0,1,0,2,0,0,0,0,0,16,18,0,0,3,3,1,0,0
Corinthians,264,Marllon Gonçalves Jerônimo Borges,marllon,Marllon,70666,23,3,6,0,4.7,0,2.2,6,0,5,0,0,1,3,0,0,0,1,10,0,0,1,0,0,0,0
Corinthians,264,Leonardo Rodrigues dos Santos,leo-santos,Léo Santos,95820,23,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Jemerson de Jesus Nascimento,jemerson,Jemerson,84263,23,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Gustavo Henric da Silva,gustavo-mosquito,Gustavo Mosquito,97450,23,5,6,0,2.87,0,1.6,12,0,8,0,0,0,0,0,0,0,12,34,0,0,2,4,1,0,0
Corinthians,264,Thiago Beserra dos Santos,thiaguinho,Thiaguinho,102599,23,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Ángelo Giovanni Araos Llanos,araos,Araos,102352,23,4,6,0,6.35,0,2.95,8,0,8,0,2,0,0,0,0,0,9,35,2,0,2,4,1,0,0
Corinthians,264,João Vitor Xavier de Almeida,xavier,Xavier,102067,23,4,6,0,1.1,0,1.72,5,0,9,0,2,0,0,0,0,0,1,14,1,0,1,1,0,0,0
Corinthians,264,Leonardo Natel Vieira,leo-natel,Léo Natel,98952,23,5,6,0,3.93,0,1.82,15,0,23,0,1,0,0,0,0,0,10,63,1,0,3,7,2,4,0
Corinthians,264,Igor Morais Carvalho,igor,Igor,105887,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Matheus Alvarenga de Oliveira,davo,Davó,105533,23,5,6,0,1.96,0,3.7,4,0,4,0,1,0,0,0,0,0,2,12,0,0,2,2,2,4,0
Corinthians,264,Roni Medeiros de Moura,roni,Roni,105585,23,4,6,0,0.78,0,-1.77,3,0,8,0,2,0,0,0,0,0,3,6,0,0,0,1,0,0,0
Corinthians,264,Lucas Piton Crivellaro,lucas-piton,Lucas Piton,105584,23,2,6,0,4.96,0,2.89,12,0,14,0,1,0,3,0,0,0,8,101,2,0,2,3,0,0,0
Corinthians,264,Matheus Planelles Donelli,matheus-donelli,Matheus Donelli,107179,23,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Éderson José dos Santos Lourenço da Silva,ederson,Éderson,103099,23,4,6,0,5.18,0,2.26,13,0,12,0,0,0,0,0,0,0,15,30,0,0,3,3,0,0,0
Corinthians,264,Bruno Méndez Cittadini,bruno-mendez,Bruno Méndez,103700,23,3,6,0,2.64,0,-0.28,5,0,4,0,2,1,2,0,0,0,1,29,0,0,0,0,0,0,0
Corinthians,264,Guilherme Vicentini Castellani,guilherme,Guilherme,108539,23,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Ruan de Oliveira Ferreira,ruan,Ruan,104153,23,4,5,0,1.22,0,0.77,4,0,2,0,0,0,0,0,0,0,2,7,0,0,0,1,0,0,0
Corinthians,264,Ronald Eugenio de Carvalho,ronald,Ronald,109860,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Raul Gustavo Pereira Bicalho,raul-gustavo,Raul Gustavo,109389,23,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Gustavo Mantuan,gustavo-mantuan,Gustavo Mantuan,110270,23,4,5,0,2.9,0,1.7,3,0,4,0,0,0,0,0,0,0,4,9,0,0,1,1,0,0,0
Corinthians,264,Gabriel Pereira dos Santos,gabriel-pereira,Gabriel Pereira,109588,23,4,6,0,0.83,0,0.2,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
Corinthians,264,Cauê Vinicius dos Santos,caue,Cauê,104664,23,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Igor Marques Paciência Cardoso,igor-formiga,Igor Formiga,106708,23,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,Anderson Pedro Nunes da Silva Campos,anderson,Anderson,38001,23,1,6,0,0.76,0,-1.23,4,0,0,0,0,0,0,4,0,9,1,34,0,0,0,0,0,0,0
Bahia,265,Luis Antônio Venker de Menezes,mano-menezes,Mano Menezes,37281,23,6,7,3.56,7.08,-0.17,3.08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,Elton Júnior Melo Ataíde,elton,Elton,71719,23,4,6,0,3.66,0,1.3,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Bahia,265,José Élber Pimentel da Silva,elber,Élber,74140,23,5,6,0.5,8.65,-2.42,3.63,17,0,8,0,0,0,0,0,0,0,36,87,2,1,8,8,2,7,0
Bahia,265,Ernando Rodrigues Lopes,ernando,Ernando,49651,23,3,7,-0.1,5.23,-0.4,2.05,13,0,10,0,0,0,2,0,0,0,2,44,1,0,3,2,1,0,0
Bahia,265,Anderson Vieira Martins,anderson-martins,Anderson Martins,52618,23,3,3,0,4.68,0,0.9,3,0,4,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0
Bahia,265,Lucas Fonseca da Silva,lucas-fonseca,Lucas Fonseca,80189,23,3,3,0,4.57,0,1.82,8,0,5,0,1,0,2,0,0,0,4,30,0,0,1,1,0,0,0
Bahia,265,Rodrigo Eduardo Costa Marinho,rodriguinho,Rodriguinho,61033,23,4,6,-0.8,12.94,-0.41,4.23,13,0,10,0,1,0,0,0,0,0,26,79,1,1,5,8,4,3,0
Bahia,265,Elias Mendes Trindade,elias,Elias,54395,23,4,6,0.7,6.49,-0.38,-0.23,7,0,14,0,2,0,0,0,0,0,4,28,0,0,0,4,0,0,0
Bahia,265,Gilberto Oliveira Souza Júnior,gilberto,Gilberto,61188,23,5,7,0,8.66,0,3.9,16,0,15,0,2,0,0,0,0,0,20,58,1,1,18,16,3,5,1
