clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
293,Leonardo Cittadini,leo-cittadini,Léo Cittadini,70986,15,4,2,7.3,12.93,1.25,3.55,11,0,16,0,2,0,0,0,0,0,20,45,0,0,2,14,1,0,0
293,Khellven Douglas Silva Oliveira,khellven,Khellven ,105175,15,2,6,0,4.13,0,0.67,6,0,10,0,2,0,1,0,0,0,1,43,0,0,0,1,0,0,0
293,Abner Vinícius da Silva Santos,abner-vinicius,Abner Vinícius,104513,15,2,7,0,9.31,-0.91,3.82,12,0,14,0,0,0,4,0,0,0,8,105,1,0,4,7,1,0,0
293,Jorge de Moura Xavier,jorginho,Jorginho,77544,15,4,6,0,10.16,0,4.42,8,0,7,0,0,0,0,0,0,0,13,38,0,0,1,5,2,0,0
293,José Ivaldo Almeida Silva,ze-ivaldo,Zé Ivaldo,91866,15,3,6,0,6.17,0,3.75,2,0,1,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0
293,Anderson Silva da Paixão,anderson,Anderson,102906,15,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Lucas Eduardo Ribeiro de Souza,edu,Edu,105842,15,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Aderbar Melo dos Santos Neto,santos,Santos,69012,15,1,6,0,5.37,0,1.73,10,0,1,0,0,0,2,8,1,12,0,72,0,0,0,0,0,0,0
293,Jonathan Cícero Moreira,jonathan,Jonathan,37662,15,2,7,4.1,9.64,0.08,3.07,8,0,4,0,2,0,4,0,0,0,4,45,1,0,0,0,0,0,0
293,Thiago Heleno Henrique Ferreira,thiago-heleno,Thiago Heleno,38394,15,3,7,0,5.29,-0.8,2.36,8,0,8,0,3,0,3,0,0,0,10,35,0,0,0,3,0,0,0
293,Márcio Gonzaga de Azevedo,marcio-azevedo,Márcio Azevedo,42491,15,2,6,0,3.41,0,-0.12,4,0,9,0,1,0,1,0,0,0,2,35,0,0,0,0,0,1,0
293,Walter Henrique da Silva,walter,Walter,62128,15,5,6,0.6,3.36,-0.01,0.54,5,0,1,0,0,0,0,0,0,0,2,8,0,0,1,1,0,0,0
293,Wellington Aparecido Martins,wellington,Wellington,62129,15,4,7,0,0.78,0,-1.75,9,0,24,0,6,0,0,0,0,0,4,36,0,0,1,2,0,0,0
293,Luis Oscar González,lucho-gonzalez,Lucho González,71479,15,4,6,0,3.07,0,-0.24,5,0,5,0,1,0,0,0,0,0,1,15,0,1,0,1,0,1,0
293,Geuvânio Santos Silva,geuvanio,Geuvânio,73896,15,5,2,0,4.49,0,2.39,9,0,13,0,3,0,0,0,0,0,9,37,2,1,3,2,1,0,0
293,Carlos Eduardo Ferreira de Souza,carlos-eduardo,Carlos Eduardo,90917,15,5,2,6.8,5.32,1.06,2.14,9,0,8,0,0,0,0,0,0,0,9,16,1,0,0,3,1,0,0
293,Fernando Canesin Matos,fernando-canesin,Fernando Canesin,81585,15,4,6,0,1.44,0,-0.2,3,0,1,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0
293,Jandrei Chitolina Carniel,jandrei,Jandrei,86508,15,1,7,-0.9,8.73,-2.25,6.63,3,0,0,0,0,0,2,4,0,2,0,21,0,0,0,0,0,0,0
293,Felipe Aguilar Mendoza,aguilar,Aguilar,95494,15,3,6,0,5.59,0,2.02,4,0,4,1,1,0,1,0,0,0,2,9,0,0,1,1,0,0,0
293,Vitor Hugo Naum dos Santos,vitinho,Vitinho,101960,15,5,5,0,15.46,0,5.9,5,0,13,0,1,0,0,0,0,0,11,29,1,1,4,2,2,0,0
293,Pedro Gabriel Pereira Lopes,pedrinho,Pedrinho,100103,15,5,6,1.3,2.4,-0.01,0.91,7,0,6,0,0,0,0,0,0,0,4,12,0,1,1,3,0,0,0
293,Guilherme Bissoli Campos,bissoli,Bissoli,100762,15,5,6,0,2.32,0,0.28,4,0,3,0,0,0,0,0,0,0,2,4,0,0,1,1,0,2,0
293,Lucas Halter,lucas-halter,Lucas Halter,102253,15,3,6,0,2.99,0,0.8,5,0,7,0,1,0,0,0,0,0,4,25,1,0,1,1,0,0,0
293,Erick Luis Conrado de Carvalho,erick,Erick,98022,15,4,7,-0.2,4.25,-0.71,2.69,8,0,13,0,2,0,0,0,0,0,3,23,1,0,4,5,0,0,0
293,Richard Cândido Coelho,richard,Richard,86711,15,4,6,3.3,2.38,0.4,0.66,10,0,15,0,2,0,0,0,0,0,9,32,0,0,1,2,0,0,0
