grouping_key,clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Flamengo,262,Leonardo Pereira,leo-pereira,Léo Pereira,83528,13,3,6,0,5.24,0,2.21,7,0,9,0,0,0,1,0,0,0,6,32,0,0,2,1,0,0,0
Flamengo,262,Renê Rodrigues Martins,rene,Renê,78445,13,2,6,0,6.17,0,3.73,4,0,1,0,1,0,1,0,0,0,3,31,0,0,0,0,0,0,0
Flamengo,262,Gerson Santos da Silva,gerson,Gerson,89256,13,4,7,1.3,8.87,-0.2,1.9,8,0,21,0,3,0,0,0,0,0,28,28,0,0,0,5,0,1,0
Flamengo,262,Thiago Maia Alencar,thiago-maia,Thiago Maia,89637,13,4,7,0,6.16,0,2.04,5,0,7,0,0,0,0,0,0,0,2,25,0,0,1,0,0,0,0
Flamengo,262,Pedro Guilherme Abreu dos Santos,pedro,Pedro,94583,13,5,7,12.5,5.75,2.5,3.57,9,0,8,0,1,0,0,0,0,0,5,11,0,0,6,5,3,3,0
Flamengo,262,Gabriel Batista de Souza,gabriel-batista,Gabriel Batista,98333,13,1,6,0,1.56,0,-0.9,3,0,0,0,0,0,0,2,0,5,1,12,0,0,0,0,0,0,0
Flamengo,262,Pedro Rocha Neves,pedro-rocha,Pedro Rocha,90302,13,5,6,0,3.82,0,1.33,3,0,2,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0
Flamengo,262,Michael Richard Delgado de Oliveira,michael,Michael,99392,13,5,6,0,5.91,-0.65,1.99,7,0,8,0,1,0,0,0,0,0,2,21,1,0,3,8,0,0,0
Flamengo,262,Lincoln Corrêa dos Santos,lincoln,Lincoln,100065,13,5,6,0,2.74,-0.05,0,4,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
Flamengo,262,Matheus Soares Thuler,thuler,Thuler,100125,13,3,6,0,2.37,0,-0.6,2,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Flamengo,262,Matheus França Silva,matheuzinho,Matheuzinho,101727,13,2,6,0,2.32,0,2.13,4,0,2,0,1,0,0,0,0,0,2,9,1,0,2,0,0,0,0
Flamengo,262,João Lucas de Almeida Carvalho,joao-lucas,João Lucas,104257,13,2,5,0,4.17,0,3.55,2,0,6,0,1,0,1,0,0,0,7,12,0,0,0,1,0,0,0
Flamengo,262,João Victor Gomes da Silva,gomes,Gomes,107109,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Mauricio Aníbal Isla Isla,isla,Isla,69345,13,2,7,2.8,8.42,0.05,2.47,6,0,8,0,1,0,1,0,0,0,3,42,2,0,0,0,0,3,0
Flamengo,262,João Fernando Monteiro Siqueira,joao-fernando,João Fernando,104079,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Lázaro Vinicius Marques,lazaro,Lázaro,110193,13,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Dhouglas Francisco de Souza Rodrigues,dhouglas,Dhouglas,110207,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Natan Bernardo de Souza,natan,Natan,107110,13,3,7,6.3,3.12,2.12,6.3,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
Flamengo,262,Vinicius Milani Bueno,milani,Milani,110188,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Gabriel Rodrigues Noga,gabriel-noga,Gabriel Noga,107107,13,3,2,-1.3,0.79,-0.21,-1.3,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Flamengo,262,José Ítalo Monteiro Fidelis dos Santos,italo,Ítalo,107108,13,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Otávio Ataide da Silva,otavio,Otávio,110189,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Yuri de Oliveira,yuri-de-oliveira,Yuri de Oliveira,110190,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Guilherme da Silva Gonçalves,guilherme-bala,Guilherme Bala,105318,13,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamengo,262,Richard Rios Montoya,richard-rios,Richard Rios,107111,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Victor Hugo Soares dos Santos,kanu,Kanu,98484,13,3,7,4,5.72,0.96,3.19,12,0,7,0,1,0,3,0,0,0,14,36,0,0,1,4,0,0,0
Botafogo,263,Keisuke Honda,honda,Honda,69940,13,4,7,0,4.88,0,1.96,7,0,8,0,0,0,0,0,0,0,2,37,0,0,1,4,0,0,0
Botafogo,263,Roberto Junior Fernández Torres,gatito-fernandez,Gatito Fernández,74061,13,1,6,0,14.9,0,5.6,8,0,0,0,1,0,3,13,0,7,0,62,0,0,0,0,0,0,0
Botafogo,263,Marcelo da Conceição Benevenuto Malaquias,marcelo-benevenuto,Marcelo Benevenuto,95638,13,3,7,3.7,7.41,-0.22,3.05,11,0,5,0,2,0,3,0,0,0,7,36,0,0,1,5,0,0,0
Botafogo,263,Fernando Peixoto Costanza,fernando,Fernando,99550,13,2,6,0,3.2,0,3.15,2,0,1,0,1,0,1,0,0,0,1,7,0,0,0,0,0,0,0
Botafogo,263,Rhuan Silveira Castro,rhuan,Rhuan,102958,13,5,7,8.1,3.84,1.46,2.06,10,0,2,0,0,0,0,0,0,0,13,20,1,1,2,4,0,1,0
Botafogo,263,Pedro Raul Garay da Silva,pedro-raul,Pedro Raul,98225,13,5,7,2.8,5.72,0.35,1.47,7,0,13,0,1,0,0,0,0,0,10,37,0,0,4,4,1,1,0
Botafogo,263,Guilherme Oliveira Santos,guilherme-santos,Guilherme Santos,50346,13,2,6,0,7.36,0,3.67,7,0,10,0,0,0,2,0,0,0,9,45,1,0,0,4,0,1,0
Botafogo,263,Matheus Barcelos da Silva,matheus-babi,Matheus Babi,94444,13,5,7,2.4,8.28,0.38,4.4,12,0,31,0,2,0,0,0,0,0,35,51,1,2,4,7,3,5,0
Botafogo,263,Lucas Barros da Cunha,lucas-barros,Lucas Barros,104650,13,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Diego Terra Loureiro,diego-loureiro,Diego Loureiro,99430,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Warley Leandro da Silva,warley,Warley,104646,13,5,6,-1.1,2.15,-0.85,-1.1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Botafogo,263,Lucas da Silva Ribeiro Campos,lucas-campos,Lucas Campos,99903,13,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Alexander Lecaros Aragón,lecaros,Lecaros,102276,13,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Diego Cavalieri,diego-cavalieri,Diego Cavalieri,38431,13,1,7,5.6,6.3,1.57,1.4,4,0,0,0,0,0,0,5,0,6,0,24,0,0,0,0,0,0,0
Botafogo,263,Salomon Armand Magloire Kalou,kalou,Kalou,69524,13,5,6,2.6,7.91,0.55,2.47,7,0,9,0,0,0,0,0,0,0,8,38,1,0,1,3,1,0,0
Botafogo,263,Márcio Almeida de Oliveira,marcinho,Marcinho,93797,13,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Caio Alexandre Souza e Silva,caio-alexandre,Caio Alexandre,106323,13,4,7,10.7,6.92,2.21,2.33,11,0,14,0,5,0,0,0,0,0,20,49,0,0,0,5,2,1,0
Botafogo,263,Bruno dos Santos Nazário,bruno-nazario,Bruno Nazário,81776,13,4,5,0,7.18,0,2.92,10,0,15,0,0,0,0,0,0,0,13,80,1,0,8,7,1,0,0
Botafogo,263,Saulo Ferreira Silva Nascimento,saulo,Saulo,89492,13,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Luiz Otávio Alves Marcolino,luiz-otavio,Luiz Otávio,94269,13,4,6,-1,2.09,-0.67,0.6,12,0,5,0,0,0,0,0,0,0,3,11,0,0,3,1,0,0,0
Botafogo,263,Federico Barrandeguy Martino,barrandeguy,Barrandeguy,91736,13,2,3,0,3.88,0,2.1,7,0,3,0,2,0,2,0,0,0,5,43,0,0,0,0,0,0,0
Botafogo,263,David Sousa Albino,david-sousa,David Sousa,107509,13,3,6,0,0.79,0.01,-0.1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Botafogo,263,Sebastião Ênio Santos de Almeida,enio,Ênio,107516,13,4,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Rafael Navarro Leal,rafael-navarro,Rafael Navarro,105770,13,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Davi Machado dos Santos Araújo,davi-araujo,Davi Araújo,109626,13,5,6,0,1.2,0,1,4,0,3,0,1,0,0,0,0,0,6,7,0,0,1,0,0,0,0
Botafogo,263,Victor Luis Chuab Zamblauskas,victor-luis,Victor Luis,86410,13,2,7,5.1,10.68,-0.92,7.13,7,0,6,0,0,0,2,0,0,0,5,66,0,0,2,2,2,0,0
Botafogo,263,Hugo Gonçalves Ferreira Neto,hugo,Hugo,109668,13,2,6,0,2.01,0,4.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Botafogo,263,Kevin Peterson dos Santos Silva,kevin,Kevin ,91888,13,2,7,-6,1.76,-1.56,1.15,8,0,8,1,1,0,1,0,0,0,8,92,0,0,3,1,0,0,0
Botafogo,263,Rafael Forster,rafael-forster,Rafael Forster,82764,13,3,7,0.5,3.04,-0.12,1.05,11,0,8,0,2,0,2,0,0,0,8,50,0,0,1,3,0,0,0
Botafogo,263,Carlos Enrique Rentería Olaya,renteria,Rentería,95356,13,4,6,1.6,5.5,0.52,0.96,5,0,7,0,1,0,0,0,0,0,4,11,0,0,2,0,0,0,0
Botafogo,263,Matheus Nascimento de Paula,matheus-nascimento,Matheus Nascimento,109114,13,5,6,0,0.77,0,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,João Victor Vaz Lopes Pinto,vitinho,Vitinho,110235,13,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Elivelton Guedes Alves da Silva,elivelton,Elivelton ,107515,13,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Gustavo Cascardo de Assis,cascardo,Cascardo,90587,13,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Kelvin Mateus de Oliveira,kelvin,Kelvin,71549,13,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Bruno Amorim Lazaroni,bruno-lazaroni,Bruno Lazaroni,102887,13,6,7,3.64,8.47,-0.06,3.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Andrew da Silva Ventura,andrew,Andrew,103183,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Wesley Júnior da Silva Araújo,wesley,Wesley ,107517,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Wendel Lessa de Macedo Gonçalves,wendel,Wendel,107519,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Romildo Del Piage de Souza,romildo,Romildo,107972,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botafogo,263,Maxuel De Cassio Da Silva,maxuel,Maxuel,110236,13,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,João Vitor Xavier de Almeida,xavier,Xavier,102067,13,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Juan Ramón Cazares Sevillano,cazares,Cazares,81682,13,4,2,0.1,9.51,-2.49,0.1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Corinthians,264,Danilo Fernando Avelar,danilo-avelar,Danilo Avelar,72142,13,3,7,6.6,6.1,1.69,2.35,9,0,13,0,0,1,2,0,0,0,2,31,0,0,5,1,1,0,0
Corinthians,264,Ramiro Moschen Benetti,ramiro,Ramiro,78715,13,4,6,1.5,6.46,-0.27,2.56,9,0,13,0,2,0,0,0,0,0,5,44,0,0,1,4,1,0,0
Corinthians,264,Rómulo Otero Vásquez,otero,Otero,83004,13,4,6,5.5,12.28,0.21,4.65,6,0,7,0,2,0,0,0,0,0,19,44,1,2,8,4,0,1,0
Corinthians,264,Gabriel Girotto Franco,gabriel,Gabriel,78605,13,4,7,1.3,4.38,0.19,1.89,8,0,16,0,4,0,0,0,0,0,10,35,1,0,0,2,0,0,0
Corinthians,264,Roni Medeiros de Moura,roni,Roni,105585,13,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Víctor Danilo Cantillo Jiménez,cantillo,Cantillo,85315,13,4,6,1.2,5.7,0.04,1.49,10,0,11,0,1,0,0,0,0,0,10,32,1,0,2,4,0,0,0
Corinthians,264,Michel Macedo Rocha Machado,michel,Michel,80664,13,2,6,0,4.76,0,2.7,4,0,1,0,0,0,1,0,0,0,6,20,0,0,1,2,0,1,0
Corinthians,264,Ruan de Oliveira Ferreira,ruan,Ruan,104153,13,4,5,0,1.22,0,0.77,4,0,2,0,0,0,0,0,0,0,2,7,0,0,0,1,0,0,0
Corinthians,264,Sidcley Ferreira Pereira,sidcley,Sidcley,86764,13,2,6,0,6.58,0,2.28,7,0,4,0,0,0,1,0,0,0,9,40,0,0,1,1,0,1,0
Corinthians,264,Matheus Alvarenga de Oliveira,davo,Davó,105533,13,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Éderson José dos Santos Lourenço da Silva,ederson,Éderson,103099,13,4,6,0,5.21,0,1.92,8,0,9,0,0,0,0,0,0,0,6,21,0,0,1,1,0,0,0
Corinthians,264,Everaldo Silva do Nascimento,everaldo,Everaldo ,91151,13,5,6,0,4.48,0,2.8,1,0,2,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0
Corinthians,264,Cássio Roberto Ramos,cassio,Cássio,42234,13,1,7,4.9,9.38,1.31,1.82,10,0,0,0,0,0,2,10,0,14,0,48,0,0,0,0,0,0,0
Corinthians,264,Bruno Méndez Cittadini,bruno-mendez,Bruno Méndez,103700,13,3,6,0,1.7,0,-1.75,2,0,2,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Corinthians,264,Carlos Gilberto do Nascimento Silva,gil,Gil,68923,13,3,7,5,5.74,-0.09,2.42,9,0,7,0,1,0,2,0,0,0,5,42,1,0,0,0,0,0,0
Corinthians,264,Luan Guilherme de Jesus Vieira,luan,Luan,86759,13,4,7,2.1,7.5,-0.25,3.4,5,0,4,0,0,0,0,0,0,0,4,30,0,1,2,2,1,0,0
Corinthians,264,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,13,4,6,0,6.52,0,2.17,6,0,1,0,1,0,0,0,0,0,8,9,0,0,2,0,1,0,0
Corinthians,264,Leonardo Rodrigues dos Santos,leo-santos,Léo Santos,95820,13,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Guilherme Vicentini Castellani,guilherme,Guilherme,108539,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Lucas Piton Crivellaro,lucas-piton,Lucas Piton,105584,13,2,7,4.6,4.53,0.41,2.62,6,0,4,0,1,0,1,0,0,0,5,48,1,0,1,1,0,0,0
Corinthians,264,Matheus Planelles Donelli,matheus-donelli,Matheus Donelli,107179,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,João Alves de Assis Silva,jo,Jô,38138,13,5,7,-0.1,11.42,-0.2,3.29,10,0,9,0,0,0,0,0,0,0,10,41,1,1,5,5,3,3,1
Corinthians,264,Guilherme de Aguiar Camacho,camacho,Camacho,68770,13,4,6,0,2.68,0,-0.12,5,0,7,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Corinthians,264,Walter Leandro Capeloza Artune,walter,Walter,51413,13,1,6,0,4.99,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Gabriel Pereira dos Santos,gabriel-pereira,Gabriel Pereira,109588,13,4,6,0,0.83,0,0.2,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
Corinthians,264,Mauro Boselli,boselli,Boselli,69161,13,5,6,0.8,5.84,-0.26,0.15,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Corinthians,264,Gustavo Henric da Silva,gustavo-mosquito,Gustavo Mosquito,97450,13,5,6,1.4,3.16,0.11,2.22,8,0,5,0,0,0,0,0,0,0,6,23,0,0,2,4,1,0,0
Corinthians,264,Fagner Conserva Lemos,fagner,Fagner,42500,13,2,7,3.9,10.96,0.77,2.38,7,0,10,0,2,1,1,0,0,0,5,72,0,0,3,1,1,0,0
Corinthians,264,Leonardo Natel Vieira,leo-natel,Léo Natel,98952,13,5,7,1.8,4.55,0.18,2.82,8,0,13,0,1,0,0,0,0,0,5,32,1,0,3,7,1,1,0
Corinthians,264,Ángelo Giovanni Araos Llanos,araos,Araos,102352,13,4,6,0,7.51,0,3.6,7,0,5,0,2,0,0,0,0,0,9,34,2,0,2,4,1,0,0
Corinthians,264,Dyego Rocha Coelho,dyego-coelho,Dyego Coelho,98499,13,6,7,3.83,8.05,-0.14,2.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Gustavo Mantuan,gustavo-mantuan,Gustavo Mantuan,110270,13,4,2,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Raul Gustavo Pereira Bicalho,raul-gustavo,Raul Gustavo,109389,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Ronald Eugenio de Carvalho,ronald,Ronald,109860,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Igor Morais Carvalho,igor,Igor,105887,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Igor Marques Paciência Cardoso,igor-formiga,Igor Formiga,106708,13,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corinthians,264,Cauê Vinicius dos Santos,caue,Cauê,104664,13,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,Anderson Vieira Martins,anderson-martins,Anderson Martins,52618,13,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,José Carlos Ferreira Júnior,juninho,Juninho,92182,13,3,6,0,8.29,0,2.43,10,0,2,0,0,1,1,0,0,0,4,34,0,0,2,1,1,1,0
Bahia,265,Ramon Rodrigo de Carvalho,ramon,Ramon,103515,13,4,6,0,0.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,Thiago Eduardo de Andrade,thiago-andrade,Thiago Andrade,109404,13,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahia,265,Gilberto Oliveira Souza Júnior,gilberto,Gilberto,61188,13,5,7,1.9,7.46,0.29,2.34,10,0,9,0,1,0,0,0,0,0,11,48,1,1,11,10,0,4,1
Bahia,265,Rodrigo Eduardo Costa Marinho,rodriguinho,Rodriguinho,61033,13,4,5,0,14.89,0,4.68,10,0,7,0,0,0,0,0,0,0,23,68,1,1,5,7,3,2,0
Bahia,265,Lucas Fonseca da Silva,lucas-fonseca,Lucas Fonseca,80189,13,3,2,0.5,4,-0.22,-0.13,3,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Bahia,265,Anderson Pedro Nunes da Silva Campos,anderson,Anderson,38001,13,1,6,0,0.76,0,-1.23,4,0,0,0,0,0,0,4,0,9,1,34,0,0,0,0,0,0,0
Bahia,265,Ernando Rodrigues Lopes,ernando,Ernando,49651,13,3,7,0.9,5.8,0.08,2.06,9,0,4,0,0,0,1,0,0,0,1,31,0,0,3,2,1,0,0
Bahia,265,Severino do Ramo Clementino da Silva,nino-paraiba,Nino Paraíba,68808,13,2,7,-0.3,7.66,-0.24,2.2,9,0,9,0,2,0,1,0,0,0,6,77,0,0,1,1,0,0,0
Bahia,265,Gregore de Magalhães da Silva,gregore,Gregore,95464,13,4,7,6.7,6.9,1.45,0.87,8,0,23,0,4,1,0,0,0,0,3,36,1,0,1,3,0,0,0
Bahia,265,José Élber Pimentel da Silva,elber,Élber,74140,13,5,7,0.7,9.09,0.19,3.64,11,0,5,0,0,0,0,0,0,0,28,68,1,1,6,5,1,4,0
Bahia,265,Elton Júnior Melo Ataíde,elton,Elton,71719,13,4,6,0,3.66,0,1.3,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Bahia,265,Ronaldo da Silva Souza,ronaldo,Ronaldo,92981,13,4,6,0,4.03,0,1.94,8,0,18,0,3,0,0,0,0,0,9,26,1,0,0,2,0,0,0
Bahia,265,Luis Antônio da Rocha Júnior,juninho-capixaba,Juninho Capixaba,94968,13,2,7,1,7.23,-0.01,2.98,8,0,9,0,1,0,1,0,0,0,6,92,1,0,2,2,0,1,0
Bahia,265,Daniel Sampaio Simões,daniel,Daniel,93791,13,4,6,0.6,3.91,-0.02,1.64,9,0,8,0,1,0,0,0,0,0,11,29,0,0,0,4,1,0,0
Bahia,265,Alesson dos Santos Batista,alesson,Alesson,97321,13,4,6,0,1.41,0,0.9,4,0,2,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0
Bahia,265,Marco Antônio Rosa Furtado Júnior,marco-antonio,Marco Antônio,94975,13,4,7,1.1,3.55,-0.05,2.66,7,0,3,0,0,0,0,0,0,0,8,19,1,0,1,1,1,0,0
Bahia,265,Douglas Alan Schuck Friedrich,douglas-friedrich,Douglas Friedrich,78584,13,1,7,-4.2,8.06,-1.68,2.78,6,0,0,0,0,0,1,6,0,5,2,33,0,0,0,0,0,0,0
Bahia,265,Jefferson Gabriel Nascimento Brito,fessin,Fessin,97994,13,4,6,4.4,2.28,0.86,1.95,2,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
Bahia,265,Matheus Bonifácio Saldanha Marinho,saldanha,Saldanha,107088,13,5,6,8,2.74,1.9,0.96,9,0,4,0,1,0,0,0,0,0,2,11,0,0,1,5,1,3,0
Bahia,265,Rosicley Pereira da Silva,rossi,Rossi,81798,13,5,6,0,5.42,0,1.55,10,0,8,0,2,0,0,0,0,0,14,65,0,0,3,3,1,2,0
