clube_id,nome,slug,apelido,atleta_id,rodada_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
276,Juan Francisco Torres Belén,juanfran,Juanfran,72620,13,2,7,0.2,5.84,-0.37,1.96,5,0,6,0,1,0,1,0,0,0,5,25,0,0,1,2,0,0,0
276,Pablo Felipe Teixeira,pablo,Pablo,69138,13,5,6,0.7,8.05,-0.65,2.84,8,0,19,0,1,0,0,0,0,0,10,19,1,0,4,16,1,7,0
276,Leonardo Pinheiro da Conceição,leo,Léo,85626,13,2,6,-1.3,3.83,-0.33,1.74,9,0,7,0,1,0,1,0,0,0,11,51,1,0,0,1,0,0,0
276,Anderson Hernanes de Carvalho Andrade Lima,hernanes,Hernanes,38648,13,4,5,0,8.29,0,2.75,6,0,10,0,1,0,0,0,0,0,12,25,0,0,3,3,1,0,0
276,Danilo das Neves Pinheiro,tche-tche,Tchê Tchê,86686,13,4,6,0.9,7.96,-0.64,2.38,11,0,8,0,2,0,0,0,0,0,17,41,0,0,6,7,0,0,0
276,Vitor Frezarin Bueno,vitor-bueno,Vitor Bueno,87552,13,4,7,2.3,7.53,0.27,2.77,8,0,3,0,1,0,0,0,0,0,12,38,0,0,2,7,1,1,0
276,Igor Silveira Gomes,igor-gomes,Igor Gomes,100084,13,4,7,0.3,3.17,-0.25,0.42,11,0,13,0,1,0,0,0,0,0,13,37,0,0,2,1,0,0,0
276,Igor Matheus Liziero Pereira ,liziero,Liziero,100761,13,4,5,0,4.4,0,1.02,5,0,7,0,1,0,0,0,0,0,4,44,0,0,2,2,0,0,0
276,Walce da Silva Costa Filho,walce,Walce,104074,13,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Luan Vinícius da Silva Santos ,luan,Luan,102909,13,4,7,0,3.31,0,0.3,5,0,2,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0
276,Hélio Júnio Nunes de Castro,helinho,Helinho,102598,13,5,6,0,4.08,0,2.57,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0
276,Diego Henrique Costa Barbosa,diego,Diego,101728,13,3,7,2.1,2.64,0.21,1.69,8,0,15,0,1,0,1,0,0,0,3,37,0,0,3,2,0,0,0
276,Lucas Estella Perri,lucas-perri,Lucas Perri,91260,13,1,6,0,1.1,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Dênis de Oliveira Aguiar Júnior,junior,Júnior,103662,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Santiago Tréllez Vivero,trellez,Tréllez,87679,13,5,6,0,3.17,-0.17,0.55,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
276,Gonzalo Rodrigo Carneiro Méndez,gonzalo-carneiro,Gonzalo Carneiro,101796,13,5,6,0,3.01,0,1.93,3,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
276,Luciano da Rocha Neves,luciano,Luciano,80287,13,5,3,-0.4,7.99,-1.23,4.98,10,0,17,0,3,0,0,0,0,0,17,47,1,1,2,4,4,2,0
276,Daniel Alves da Silva,daniel-alves,Daniel Alves,38939,13,4,7,0.5,12.24,-0.03,4.1,6,0,10,0,0,0,0,0,0,0,14,78,0,0,3,6,1,2,0
276,Reinaldo Manoel da Silva,reinaldo,Reinaldo,78850,13,2,7,7.1,14.1,1.18,4.73,9,0,15,0,2,0,2,0,0,0,8,122,1,0,4,3,2,0,0
276,Gabriel Davi Gomes Sara,gabriel-sara,Gabriel Sara,100763,13,4,7,-0.9,2.86,-0.14,1.81,11,0,12,0,2,0,0,0,0,0,9,54,0,0,2,5,2,3,0
276,Thiago Couto Wenceslau,thiago-couto,Thiago Couto,97645,13,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Rodrigo Nestor Bertalia,rodrigo-nestor,Rodrigo Nestor,106822,13,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Jonas Gabriel da Silva Nunes,toro,Toró,101885,13,5,6,0.7,3.5,-0.2,2.2,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
276,Joao Robin Rojas Mendoza,joao-rojas,Joao Rojas,70784,13,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Patryck Lanza dos Reis,patryck,Patryck,106829,13,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Rodrigo dos Santos de Freitas,rodrigo-freitas,Rodrigo Freitas,103261,13,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Tiago Luis Volpi,tiago-volpi,Tiago Volpi,72018,13,1,7,-2.2,11.38,-0.1,1.8,11,0,0,0,0,0,2,9,1,13,1,87,0,0,0,0,0,0,0
276,Robert Abel Arboleda Escobar,arboleda,Arboleda,91573,13,3,6,0,10.07,0,2.47,4,0,2,0,1,0,2,0,0,0,1,10,0,0,2,0,0,0,0
